
CPIO INFORMATION 

MET Start: 514289169.22 Stop: 514289169.22
UTC Start: 2017:109:10:06:04 Stop: 2017:109:10:06:04

OBSID: 00000000000 Target: 0 Segment: 0
RA: 0.00000 Dec: 0.00000
Roll: 0.00000

DATAMODE: -- (none) --
CPIONAME:onslew.sou


-----------------------------------------------------------

EXTENSION : TRIG_SOURCE
DATAMODE : -- (none) --
TYPE : TRIG_SOURCE
Number of Rows : 1300

Names of Columns: 

TIME 1D (1)
NAME 15A (15)
SCRIPT 1A (1)
CATNUM 1J (1)
DSPCLEAN 1X (1)
SRC_TYPE 1I (1)
MERIT 1I (1)
RA_OBJ 1E (1)
DEC_OBJ 1E (1)
THRESHOLD 1E (1)
LDPNAME 15A15 (15)
APID 1I (1)
LDP 1J (1)



NOTE: "VVVVVVVV" indicates repeated lines have been removed

+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
| 532|514289169.22|NGC2903 |0| 12092|0x00000000| 15| 125| 143.04| 21.501| 0.0000|onslew.sou | 481| 48954|
| 533|514289169.22|NGC3489 |0| 12093|0x00000000| 15| 125| 165.08| 13.901| 0.0000|onslew.sou | 481| 48954|
| 534|514289169.22|NGC4278 |0| 12094|0x00000000| 15| 125| 185.03| 29.281| 0.0000|onslew.sou | 481| 48954|
| 535|514289169.22|NGC4448 |0| 12095|0x00000000| 15| 125| 187.06| 28.620| 0.0000|onslew.sou | 481| 48954|
| 536|514289169.22|NGC4631 |0| 12096|0x00000000| 15| 125| 190.53| 32.542| 0.0000|onslew.sou | 481| 48954|
| 537|514289169.22|2M205201-691135|0| 12097|0x00000000| 15| 125| 313.01| -69.193| 0.0000|onslew.sou | 481| 48954|
| 538|514289169.22|A173058-03211 |0| 12098|0x00000000| 15| 125| 263.40| -3.3866| 0.0000|onslew.sou | 481| 48954|
| 539|514289169.22|2M033312-502451|0| 12099|0x00000000| 15| 125| 53.302| -50.414| 0.0000|onslew.sou | 481| 48954|
| 540|514289169.22|NGC3115 |0| 12100|0x00000000| 15| 125| 151.31| -7.7186| 0.0000|onslew.sou | 481| 48954|
| 541|514289169.22|A1003-0744 |0| 12101|0x00000000| 15| 125| 151.42| -7.9814| 0.0000|onslew.sou | 481| 48954|
| 542|514289169.22|NGC4248 |0| 12102|0x00000000| 15| 125| 184.46| 47.409| 0.0000|onslew.sou | 481| 48954|
| 543|514289169.22|NGC5055 |0| 12103|0x00000000| 15| 125| 198.96| 42.029| 0.0000|onslew.sou | 481| 48954|
| 544|514289169.22|NGC5194 |0| 12104|0x00000000| 15| 125| 202.47| 47.195| 29.478|onslew.sou | 481| 48954|
| 545|514289169.22|NGC5195 |0| 12105|0x00000000| 15| 125| 202.50| 47.266| 0.0000|onslew.sou | 481| 48954|
| 546|514289169.22|NGC2337 |0| 12106|0x00000000| 15| 125| 107.56| 44.457| 0.0000|onslew.sou | 481| 48954|
| 547|514289169.22|NGC4618 |0| 12107|0x00000000| 15| 125| 190.39| 41.151| 0.0000|onslew.sou | 481| 48954|
| 548|514289169.22|NGC4656 |0| 12108|0x00000000| 15| 125| 190.99| 32.170| 0.0000|onslew.sou | 481| 48954|
| 549|514289169.22|NGC2537 |0| 12109|0x00000000| 15| 125| 123.31| 45.990| 0.0000|onslew.sou | 481| 48954|
| 550|514289169.22|NGC2784 |0| 12110|0x00000000| 15| 125| 138.08| -24.173| 0.0000|onslew.sou | 481| 48954|
| 551|514289169.22|NGC7640 |0| 12111|0x00000000| 15| 125| 350.53| 40.845| 0.0000|onslew.sou | 481| 48954|
| 552|514289169.22|NGC3599 |0| 12112|0x00000000| 15| 125| 168.86| 18.110| 0.0000|onslew.sou | 481| 48954|
| 553|514289169.22|NGC3623 |0| 12114|0x00000000| 15| 125| 169.73| 13.092| 0.0000|onslew.sou | 481| 48954|
| 554|514289169.22|NGC3521 |0| 12115|0x00000000| 15| 125| 166.45| -0.035900| 0.0000|onslew.sou | 481| 48954|
| 555|514289169.22|A0916-5309 |0| 12116|0x00000000| 15| 125| 139.38| -53.387| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 556|514289169.22|NGC4460 |0| 12117|0x00000000| 15| 125| 187.19| 44.864| 0.0000|onslew.sou | 481| 48954|
| 557|514289169.22|NGC4757 |0| 12118|0x00000000| 15| 125| 193.21| -10.310| 0.0000|onslew.sou | 481| 48954|
| 558|514289169.22|NGC3413 |0| 12119|0x00000000| 15| 125| 162.84| 32.766| 0.0000|onslew.sou | 481| 48954|
| 559|514289169.22|NGC3432 |0| 12120|0x00000000| 15| 125| 163.13| 36.619| 0.0000|onslew.sou | 481| 48954|
| 560|514289169.22|NGC3486 |0| 12121|0x00000000| 15| 125| 165.10| 28.975| 0.0000|onslew.sou | 481| 48954|
| 561|514289169.22|A194117+400458 |0| 12122|0x00000000| 15| 125| 295.75| 40.203| 0.0000|onslew.sou | 481| 48954|
| 562|514289169.22|NGC3628 |0| 12123|0x00000000| 15| 125| 170.07| 13.590| 0.0000|onslew.sou | 481| 48954|
| 563|514289169.22|NGC4900 |0| 12124|0x00000000| 15| 125| 195.16| 2.5014| 0.0000|onslew.sou | 481| 48954|
| 564|514289169.22|NGC0925 |0| 12125|0x00000000| 15| 125| 36.820| 33.579| 0.0000|onslew.sou | 481| 48954|
| 565|514289169.22|A0804-2723 |0| 12126|0x00000000| 15| 125| 121.55| -27.528| 0.0000|onslew.sou | 481| 48954|
| 566|514289169.22|A0855-3904 |0| 12127|0x00000000| 14| 125| 134.37| -39.268| 0.0000|onslew.sou | 481| 48954|
| 567|514289169.22|NGC4625 |0| 12128|0x00000000| 15| 125| 190.47| 41.274| 0.0000|onslew.sou | 481| 48954|
| 568|514289169.22|NGC5949 |0| 12129|0x00000000| 15| 125| 232.00| 64.763| 0.0000|onslew.sou | 481| 48954|
| 569|514289169.22|NGC4020 |0| 12130|0x00000000| 15| 125| 179.74| 30.414| 0.0000|onslew.sou | 481| 48954|
| 570|514289169.22|NGC4096 |0| 12131|0x00000000| 15| 125| 181.50| 47.478| 29.435|onslew.sou | 481| 48954|
| 571|514289169.22|NGC4559 |0| 12132|0x00000000| 15| 125| 188.99| 27.960| 33.176|onslew.sou | 481| 48954|
| 572|514289169.22|NGC3810 |0| 12133|0x00000000| 15| 125| 175.24| 11.471| 0.0000|onslew.sou | 481| 48954|
| 573|514289169.22|NGC0891 |0| 12134|0x00000000| 15| 125| 35.637| 42.348| 0.0000|onslew.sou | 481| 48954|
| 574|514289169.22|NGC3184 |0| 12135|0x00000000| 15| 125| 154.57| 41.424| 0.0000|onslew.sou | 481| 48954|
| 575|514289169.22|NGC4808 |0| 12136|0x00000000| 15| 125| 193.95| 4.3041| 0.0000|onslew.sou | 481| 48954|
| 576|514289169.22|NGC5338 |0| 12137|0x00000000| 15| 125| 208.36| 5.2078| 0.0000|onslew.sou | 481| 48954|
| 577|514289169.22|NGC3239 |0| 12138|0x00000000| 15| 125| 156.27| 17.164| 0.0000|onslew.sou | 481| 48954|
| 578|514289169.22|NGC3773 |0| 12139|0x00000000| 15| 125| 174.55| 12.112| 0.0000|onslew.sou | 481| 48954|
| 579|514289169.22|A1301-0437 |0| 12140|0x00000000| 15| 125| 196.05| -4.8911| 0.0000|onslew.sou | 481| 48954|
| 580|514289169.22|NGC0855 |0| 12141|0x00000000| 15| 125| 33.515| 27.877| 0.0000|onslew.sou | 481| 48954|
| 581|514289169.22|NGC1375 |0| 12142|0x00000000| 15| 125| 53.820| -35.266| 0.0000|onslew.sou | 481| 48954|
| 582|514289169.22|NGC2500 |0| 12143|0x00000000| 15| 125| 120.47| 50.737| 0.0000|onslew.sou | 481| 48954|
| 583|514289169.22|NGC4062 |0| 12144|0x00000000| 15| 125| 181.02| 31.896| 0.0000|onslew.sou | 481| 48954|
| 584|514289169.22|NGC4245 |0| 12145|0x00000000| 15| 125| 184.40| 29.608| 0.0000|onslew.sou | 481| 48954|
| 585|514289169.22|A1217-1707 |0| 12146|0x00000000| 15| 125| 185.00| -17.392| 0.0000|onslew.sou | 481| 48954|
| 586|514289169.22|NGC7713 |0| 12147|0x00000000| 15| 125| 354.06| -37.939| 0.0000|onslew.sou | 481| 48954|
| 587|514289169.22|NGC1533 |0| 12148|0x00000000| 15| 125| 62.466| -56.118| 0.0000|onslew.sou | 481| 48954|
| 588|514289169.22|NGC1744 |0| 12149|0x00000000| 15| 125| 74.991| -26.022| 0.0000|onslew.sou | 481| 48954|
| 589|514289169.22|A0805-2754 |0| 12150|0x00000000| 15| 125| 121.79| -28.052| 0.0000|onslew.sou | 481| 48954|
| 590|514289169.22|NGC3351 |0| 12151|0x00000000| 15| 125| 160.99| 11.704| 0.0000|onslew.sou | 481| 48954|
| 591|514289169.22|NGC3379 |0| 12152|0x00000000| 15| 125| 161.96| 12.582| 0.0000|onslew.sou | 481| 48954|
| 592|514289169.22|NGC3384 |0| 12153|0x00000000| 15| 125| 162.07| 12.629| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 593|514289169.22|NGC0959 |0| 12154|0x00000000| 15| 125| 38.100| 35.495| 0.0000|onslew.sou | 481| 48954|
| 594|514289169.22|NGC4592 |0| 12155|0x00000000| 15| 125| 189.83| -0.53180| 0.0000|onslew.sou | 481| 48954|
| 595|514289169.22|I5332 |0| 12156|0x00000000| 15| 125| 353.61| -36.101| 29.119|onslew.sou | 481| 48954|
| 596|514289169.22|NGC0628 |0| 12157|0x00000000| 15| 125| 24.174| 15.783| 0.0000|onslew.sou | 481| 48954|
| 597|514289169.22|NGC1637 |0| 12158|0x00000000| 15| 125| 70.368| -2.8580| 0.0000|onslew.sou | 481| 48954|
| 598|514289169.22|NGC3412 |0| 12159|0x00000000| 15| 125| 162.72| 13.412| 0.0000|onslew.sou | 481| 48954|
| 599|514289169.22|NGC4517 |0| 12160|0x00000000| 15| 125| 188.19| 0.11500| 0.0000|onslew.sou | 481| 48954|
| 600|514289169.22|NGC0949 |0| 12161|0x00000000| 15| 125| 37.703| 37.137| 0.0000|onslew.sou | 481| 48954|
| 601|514289169.22|NGC1058 |0| 12162|0x00000000| 15| 125| 40.875| 37.341| 0.0000|onslew.sou | 481| 48954|
| 602|514289169.22|NGC3377 |0| 12163|0x00000000| 15| 125| 161.93| 13.986| 0.0000|onslew.sou | 481| 48954|
| 603|514289169.22|NGC3705 |0| 12164|0x00000000| 15| 125| 172.53| 9.2766| 0.0000|onslew.sou | 481| 48954|
| 604|514289169.22|NGC4504 |0| 12165|0x00000000| 15| 125| 188.07| -7.5634| 0.0000|onslew.sou | 481| 48954|
| 605|514289169.22|NGC1800A |0| 12166|0x00000000| 15| 125| 76.607| -31.954| 0.0000|onslew.sou | 481| 48954|
| 606|514289169.22|NGC4546 |0| 12167|0x00000000| 15| 125| 188.87| -3.7932| 0.0000|onslew.sou | 481| 48954|
| 607|514289169.22|A0618-0828 |0| 12168|0x00000000| 15| 125| 95.232| -8.4956| 0.0000|onslew.sou | 481| 48954|
| 608|514289169.22|I2171 |0| 12169|0x00000000| 15| 125| 101.12| -17.932| 0.0000|onslew.sou | 481| 48954|
| 609|514289169.22|NGC1003 |0| 12170|0x00000000| 15| 125| 39.820| 40.872| 0.0000|onslew.sou | 481| 48954|
| 610|514289169.22|NGC1023 |0| 12171|0x00000000| 15| 125| 40.100| 39.063| 31.381|onslew.sou | 481| 48954|
| 611|514289169.22|A0549-1015 |0| 12172|0x00000000| 15| 125| 87.858| -10.245| 74.555|onslew.sou | 481| 48954|
| 612|514289169.22|I0678 |0| 12173|0x00000000| 15| 125| 168.53| 6.5771| 0.0000|onslew.sou | 481| 48954|
| 613|514289169.22|NGC4771 |0| 12174|0x00000000| 15| 125| 193.34| 1.2692| 0.0000|onslew.sou | 481| 48954|
| 614|514289169.22|A0834-2614 |0| 12175|0x00000000| 15| 125| 129.06| -26.409| 0.0000|onslew.sou | 481| 48954|
| 615|514289169.22|I0750 |0| 12176|0x00000000| 15| 125| 179.72| 42.722| 0.0000|onslew.sou | 481| 48954|
| 616|514289169.22|A0727-2154 |0| 12177|0x00000000| 15| 125| 112.53| -22.018| 0.0000|onslew.sou | 481| 48954|
| 617|514289169.22|NGC4468 |0| 12178|0x00000000| 15| 125| 187.38| 14.049| 0.0000|onslew.sou | 481| 48954|
| 618|514289169.22|02334+2512 |0| 12179|0x00000000| 15| 125| 39.067| 25.424| 0.0000|onslew.sou | 481| 48954|
| 619|514289169.22|NGC1291 |0| 12180|0x00000000| 15| 125| 49.327| -41.108| 0.0000|onslew.sou | 481| 48954|
| 620|514289169.22|NGC3607 |0| 12181|0x00000000| 15| 125| 169.23| 18.052| 0.0000|onslew.sou | 481| 48954|
| 621|514289169.22|NGC4310 |0| 12182|0x00000000| 15| 125| 185.61| 29.209| 0.0000|onslew.sou | 481| 48954|
| 622|514289169.22|NGC1487A |0| 12183|0x00000000| 15| 125| 58.936| -42.367| 0.0000|onslew.sou | 481| 48954|
| 623|514289169.22|NGC3198 |0| 12184|0x00000000| 15| 125| 154.98| 45.550| 0.0000|onslew.sou | 481| 48954|
| 624|514289169.22|NGC4487 |0| 12185|0x00000000| 15| 125| 187.77| -8.0539| 0.0000|onslew.sou | 481| 48954|
| 625|514289169.22|A1643-5721 |0| 12186|0x00000000| 15| 125| 251.83| -57.440| 0.0000|onslew.sou | 481| 48954|
| 626|514289169.22|NGC2835 |0| 12187|0x00000000| 15| 125| 139.47| -22.355| 33.538|onslew.sou | 481| 48954|
| 627|514289169.22|NGC3600 |0| 12188|0x00000000| 15| 125| 168.97| 41.591| 0.0000|onslew.sou | 481| 48954|
| 628|514289169.22|05137+5330 |0| 12189|0x00000000| 15| 125| 79.435| 53.551| 0.0000|onslew.sou | 481| 48954|
| 629|514289169.22|NGC6690 |0| 12190|0x00000000| 15| 125| 278.71| 70.524| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 630|514289169.22|NGC0278 |0| 12191|0x00000000| 15| 125| 13.018| 47.550| 0.0000|onslew.sou | 481| 48954|
| 631|514289169.22|A061707+033828 |0| 12192|0x00000000| 15| 125| 94.940| 3.6190| 0.0000|onslew.sou | 481| 48954|
| 632|514289169.22|NGC3368 |0| 12193|0x00000000| 15| 125| 161.69| 11.820| 0.0000|onslew.sou | 481| 48954|
| 633|514289169.22|11142+1804 |0| 12194|0x00000000| 15| 125| 169.21| 17.798| 0.0000|onslew.sou | 481| 48954|
| 634|514289169.22|NGC3769 |0| 12195|0x00000000| 15| 125| 174.43| 47.893| 0.0000|onslew.sou | 481| 48954|
| 635|514289169.22|NGC4478 |0| 12196|0x00000000| 15| 125| 187.57| 12.329| 0.0000|onslew.sou | 481| 48954|
| 636|514289169.22|NGC6744 |0| 12197|0x00000000| 15| 125| 287.44| -63.857| 0.0000|onslew.sou | 481| 48954|
| 637|514289169.22|NGC1386 |0| 12198|0x00000000| 15| 125| 54.193| -35.999| 0.0000|onslew.sou | 481| 48954|
| 638|514289169.22|NGC2841 |0| 12199|0x00000000| 15| 125| 140.51| 50.977| 0.0000|onslew.sou | 481| 48954|
| 639|514289169.22|A0931-3248 |0| 12200|0x00000000| 15| 125| 143.34| -33.034| 0.0000|onslew.sou | 481| 48954|
| 640|514289169.22|NGC4274 |0| 12201|0x00000000| 15| 125| 184.96| 29.615| 0.0000|onslew.sou | 481| 48954|
| 641|514289169.22|NGC4051 |0| 12202|0x00000000| 15| 125| 180.79| 44.531| 0.0000|onslew.sou | 481| 48954|
| 642|514289169.22|NGC4691 |0| 12203|0x00000000| 15| 125| 192.06| -3.3329| 0.0000|onslew.sou | 481| 48954|
| 643|514289169.22|NGC1512 |0| 12204|0x00000000| 15| 125| 60.976| -43.349| 0.0000|onslew.sou | 481| 48954|
| 644|514289169.22|A0710-2834 |0| 12205|0x00000000| 15| 125| 108.15| -28.654| 0.0000|onslew.sou | 481| 48954|
| 645|514289169.22|A0858-7308 |0| 12206|0x00000000| 15| 125| 134.66| -73.327| 0.0000|onslew.sou | 481| 48954|
| 646|514289169.22|NGC3666 |0| 12207|0x00000000| 15| 125| 171.11| 11.342| 0.0000|onslew.sou | 481| 48954|
| 647|514289169.22|NGC6684 |0| 12208|0x00000000| 15| 125| 282.24| -65.173| 0.0000|onslew.sou | 481| 48954|
| 648|514289169.22|NGC1437A |0| 12209|0x00000000| 15| 125| 55.904| -35.853| 0.0000|onslew.sou | 481| 48954|
| 649|514289169.22|I0745 |0| 12210|0x00000000| 15| 125| 178.55| 0.13660| 0.0000|onslew.sou | 481| 48954|
| 650|514289169.22|NGC4389 |0| 12211|0x00000000| 15| 125| 186.40| 45.685| 0.0000|onslew.sou | 481| 48954|
| 651|514289169.22|NGC0746 |0| 12212|0x00000000| 15| 125| 29.462| 44.919| 25.809|onslew.sou | 481| 48954|
| 652|514289169.22|NGC1036 |0| 12213|0x00000000| 15| 125| 40.121| 19.297| 0.0000|onslew.sou | 481| 48954|
| 653|514289169.22|NGC2090 |0| 12214|0x00000000| 15| 125| 86.758| -34.251| 0.0000|onslew.sou | 481| 48954|
| 654|514289169.22|10322-0143 |0| 12215|0x00000000| 15| 125| 158.69| -1.9691| 0.0000|onslew.sou | 481| 48954|
| 655|514289169.22|NGC4489 |0| 12216|0x00000000| 15| 125| 187.72| 16.759| 440.64|onslew.sou | 481| 48954|
| 656|514289169.22|NGC4802 |0| 12217|0x00000000| 15| 125| 193.96| -12.055| 0.0000|onslew.sou | 481| 48954|
| 657|514289169.22|NGC3319 |0| 12218|0x00000000| 15| 125| 159.79| 41.687| 0.0000|onslew.sou | 481| 48954|
| 658|514289169.22|NGC7090 |0| 12219|0x00000000| 15| 125| 324.12| -54.557| 0.0000|onslew.sou | 481| 48954|
| 659|514289169.22|A1105-4615 |0| 12220|0x00000000| 15| 125| 166.95| -46.526| 0.0000|onslew.sou | 481| 48954|
| 660|514289169.22|NGC4818 |0| 12221|0x00000000| 15| 125| 194.20| -8.5253| 0.0000|onslew.sou | 481| 48954|
| 661|514289169.22|NGC1507 |0| 12222|0x00000000| 15| 125| 61.113| -2.1892| 0.0000|onslew.sou | 481| 48954|
| 662|514289169.22|NGC3365 |0| 12223|0x00000000| 15| 125| 161.55| 1.8133| 0.0000|onslew.sou | 481| 48954|
| 663|514289169.22|A194544-181602 |0| 12224|0x00000000| 15| 125| 297.16| -18.142| 0.0000|onslew.sou | 481| 48954|
| 664|514289169.22|A0419-2157 |0| 12225|0x00000000| 15| 125| 65.307| -21.846| 0.0000|onslew.sou | 481| 48954|
| 665|514289169.22|A0956-2822 |0| 12226|0x00000000| 15| 125| 149.69| -28.622| 0.0000|onslew.sou | 481| 48954|
| 666|514289169.22|NGC3507 |0| 12227|0x00000000| 15| 125| 165.86| 18.135| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 667|514289169.22|NGC3782 |0| 12228|0x00000000| 15| 125| 174.84| 46.513| 0.0000|onslew.sou | 481| 48954|
| 668|514289169.22|NGC2427 |0| 12229|0x00000000| 15| 125| 114.12| -47.636| 0.0000|onslew.sou | 481| 48954|
| 669|514289169.22|NGC4218 |0| 12230|0x00000000| 15| 125| 183.94| 48.131| 0.0000|onslew.sou | 481| 48954|
| 670|514289169.22|NGC5147 |0| 12231|0x00000000| 15| 125| 201.58| 2.1008| 0.0000|onslew.sou | 481| 48954|
| 671|514289169.22|NGC7741 |0| 12232|0x00000000| 15| 125| 355.98| 26.076| 0.0000|onslew.sou | 481| 48954|
| 672|514289169.22|NGC0660 |0| 12233|0x00000000| 15| 125| 25.760| 13.646| 0.0000|onslew.sou | 481| 48954|
| 673|514289169.22|A0343-3607 |0| 12234|0x00000000| 15| 125| 56.265| -35.973| 0.0000|onslew.sou | 481| 48954|
| 674|514289169.22|NGC2541 |0| 12235|0x00000000| 15| 125| 123.67| 49.061| 0.0000|onslew.sou | 481| 48954|
| 675|514289169.22|NGC3675 |0| 12236|0x00000000| 15| 125| 171.54| 43.586| 0.0000|onslew.sou | 481| 48954|
| 676|514289169.22|NGC1518 |0| 12237|0x00000000| 15| 125| 61.707| -21.173| 0.0000|onslew.sou | 481| 48954|
| 677|514289169.22|A0548-1447 |0| 12238|0x00000000| 15| 125| 87.727| -14.780| 0.0000|onslew.sou | 481| 48954|
| 678|514289169.22|NGC2681 |0| 12239|0x00000000| 15| 125| 133.39| 51.314| 0.0000|onslew.sou | 481| 48954|
| 679|514289169.22|NGC3423 |0| 12240|0x00000000| 15| 125| 162.81| 5.8401| 0.0000|onslew.sou | 481| 48954|
| 680|514289169.22|NGC3691 |0| 12241|0x00000000| 15| 125| 172.04| 16.920| 0.0000|onslew.sou | 481| 48954|
| 681|514289169.22|13295+2015 |0| 12242|0x00000000| 15| 125| 202.97| 20.001| 0.0000|onslew.sou | 481| 48954|
| 682|514289169.22|A191405+502934 |0| 12243|0x00000000| 15| 125| 288.84| 50.582| 0.0000|onslew.sou | 481| 48954|
| 683|514289169.22|2M031702+033858|0| 12244|0x00000000| 15| 125| 49.259| 3.6494| 0.0000|onslew.sou | 481| 48954|
| 684|514289169.22|I2085 |0| 12245|0x00000000| 15| 125| 67.851| -54.417| 0.0000|onslew.sou | 481| 48954|
| 685|514289169.22|NGC1796 |0| 12246|0x00000000| 15| 125| 75.677| -61.140| 0.0000|onslew.sou | 481| 48954|
| 686|514289169.22|NGC2502 |0| 12247|0x00000000| 15| 125| 118.96| -52.307| 0.0000|onslew.sou | 481| 48954|
| 687|514289169.22|NGC4594 |0| 12248|0x00000000| 15| 125| 190.00| -11.623| 0.0000|onslew.sou | 481| 48954|
| 688|514289169.22|NGC4904 |0| 12249|0x00000000| 15| 125| 195.24| -0.027400| 0.0000|onslew.sou | 481| 48954|
| 689|514289169.22|NGC4941 |0| 12250|0x00000000| 15| 125| 196.05| -5.5516| 0.0000|onslew.sou | 481| 48954|
| 690|514289169.22|I2000 |0| 12251|0x00000000| 15| 125| 57.282| -48.858| 0.0000|onslew.sou | 481| 48954|
| 691|514289169.22|A0732-5019 |0| 12252|0x00000000| 15| 125| 113.48| -50.443| 10.401|onslew.sou | 481| 48954|
| 692|514289169.22|NGC3556 |0| 12253|0x00000000| 15| 125| 167.88| 55.674| 0.0000|onslew.sou | 481| 48954|
| 693|514289169.22|NGC0100 |0| 12254|0x00000000| 15| 125| 6.0118| 16.486| 0.0000|onslew.sou | 481| 48954|
| 694|514289169.22|NGC3990 |0| 12255|0x00000000| 15| 125| 179.40| 55.459| 0.0000|onslew.sou | 481| 48954|
| 695|514289169.22|NGC4346 |0| 12257|0x00000000| 15| 125| 185.87| 46.994| 0.0000|onslew.sou | 481| 48954|
| 696|514289169.22|NGC4085 |0| 12258|0x00000000| 15| 125| 181.34| 50.353| 0.0000|onslew.sou | 481| 48954|
| 697|514289169.22|NGC4111 |0| 12259|0x00000000| 15| 125| 181.76| 43.065| 0.0000|onslew.sou | 481| 48954|
| 698|514289169.22|2M104018-483354|0| 12260|0x00000000| 15| 125| 160.08| -48.565| 0.0000|onslew.sou | 481| 48954|
| 699|514289169.22|NGC4102 |0| 12261|0x00000000| 15| 125| 181.60| 52.711| 0.0000|onslew.sou | 481| 48954|
| 700|514289169.22|I5201 |0| 12262|0x00000000| 15| 125| 335.24| -46.036| 0.0000|onslew.sou | 481| 48954|
| 701|514289169.22|NGC1389 |0| 12263|0x00000000| 15| 125| 54.299| -35.746| 0.0000|onslew.sou | 481| 48954|
| 702|514289169.22|A0343-1241 |0| 12264|0x00000000| 15| 125| 56.498| -12.530| 0.0000|onslew.sou | 481| 48954|
| 703|514289169.22|A1013-4452 |0| 12265|0x00000000| 15| 125| 153.89| -45.133| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 704|514289169.22|NGC3870 |0| 12266|0x00000000| 15| 125| 176.49| 50.200| 0.0000|onslew.sou | 481| 48954|
| 705|514289169.22|NGC4314 |0| 12267|0x00000000| 15| 125| 185.63| 29.895| 0.0000|onslew.sou | 481| 48954|
| 706|514289169.22|NGC0014 |0| 12268|0x00000000| 15| 125| 2.1934| 15.816| 0.0000|onslew.sou | 481| 48954|
| 707|514289169.22|NGC2640 |0| 12270|0x00000000| 15| 125| 129.35| -55.124| 0.0000|onslew.sou | 481| 48954|
| 708|514289169.22|NGC3938 |0| 12271|0x00000000| 15| 125| 178.21| 44.121| 0.0000|onslew.sou | 481| 48954|
| 709|514289169.22|NGC1556 |0| 12272|0x00000000| 15| 125| 64.437| -50.164| 0.0000|onslew.sou | 481| 48954|
| 710|514289169.22|NGC1574 |0| 12273|0x00000000| 15| 125| 65.495| -56.975| 0.0000|onslew.sou | 481| 48954|
| 711|514289169.22|NGC1808 |0| 12274|0x00000000| 15| 125| 76.926| -37.513| 0.0000|onslew.sou | 481| 48954|
| 712|514289169.22|NGC4088 |0| 12275|0x00000000| 15| 125| 181.39| 50.539| 0.0000|onslew.sou | 481| 48954|
| 713|514289169.22|NGC1411 |0| 12276|0x00000000| 15| 125| 54.687| -44.101| 0.0000|onslew.sou | 481| 48954|
| 714|514289169.22|A0537-4145 |0| 12277|0x00000000| 15| 125| 84.743| -41.737| 0.0000|onslew.sou | 481| 48954|
| 715|514289169.22|NGC2787 |0| 12278|0x00000000| 15| 125| 139.83| 69.203| 0.0000|onslew.sou | 481| 48954|
| 716|514289169.22|NGC4845 |0| 12279|0x00000000| 15| 125| 194.51| 1.5756| 0.0000|onslew.sou | 481| 48954|
| 717|514289169.22|NGC7424 |0| 12280|0x00000000| 15| 125| 344.33| -41.071| 0.0000|onslew.sou | 481| 48954|
| 718|514289169.22|NGC3056 |0| 12281|0x00000000| 15| 125| 148.64| -28.298| 0.0000|onslew.sou | 481| 48954|
| 719|514289169.22|NGC4670 |0| 12282|0x00000000| 15| 125| 191.32| 27.125| 0.0000|onslew.sou | 481| 48954|
| 720|514289169.22|NGC5033 |0| 12283|0x00000000| 15| 125| 198.36| 36.594| 0.0000|onslew.sou | 481| 48954|
